Col0,Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31
1.4053681,1.1842159,-0.11178025,1.6459093,0.81043035,0.49628913,-1.4863074,-0.08221257,-0.71683687,0.7416503,-1.1696415,2.7429948,-1.1875402,-0.48732388,0.2514262,1.0108716,1.0314386,-1.5790653,-1.2588863,-1.3758742,-0.22599964,-1.0383896,0.93440014,-0.4010493,0.24965726,-0.51738614,1.4470218,0.08221795,-0.30311167,-0.9119262,-1.0519543,-0.3314733
0.17902799,0.48879185,-0.089968465,0.060887504,-0.25680098,0.5233848,-1.3397326,-0.7342093,0.33431762,1.5553925,1.4000913,2.1186936,-1.2997793,-0.9377734,-0.6411907,0.8394522,1.711266,-1.3291446,-2.0070004,-0.64158136,-0.9908406,-0.12896588,-0.037338343,1.6879138,1.2772757,-0.45480782,1.3484802,-0.344931,0.22060665,0.04335863,-0.7387914,-1.3227277
0.2953152,2.531171,-0.06691642,-0.05772132,0.13874608,0.26926124,-0.5396363,-0.6316508,-0.5724644,1.4233677,-0.86398506,2.6504533,-0.40464967,-1.3667632,-0.23963292,1.4031506,0.8405194,-1.8086792,0.27062735,-2.2229266,-0.5632462,-0.81714046,0.7943414,0.2442199,-0.6675871,-0.39973915,0.4173004,0.5718639,-1.3722776,0.17082697,0.7896686,0.0633217
-0.13466889,2.1180882,0.37975118,-0.76176876,0.30549386,0.8530033,0.116614826,-0.81803644,-0.08084053,1.0470269,-0.005404178,2.1983235,-0.54142106,-1.4898562,-0.64484304,1.2000016,0.10870601,-1.3877032,-0.35103062,-1.8398869,-0.73276335,-0.84607583,0.16252995,-0.26921386,-1.206649,-0.5731668,0.7444855,1.3127534,-1.0753558,-0.04587432,2.2293944,0.32542437
0.04393547,1.5656011,-0.19425975,0.76228684,0.86843514,1.1587201,-1.2926935,-0.8251725,0.6037074,1.1309034,0.46829367,2.248927,-0.56022894,-1.8669994,-0.49820423,1.1654729,1.5922003,-1.3803638,-1.5695286,-1.4056653,-0.9305799,-0.43634674,0.4483698,0.47969404,0.45715693,-0.15762873,1.2227986,-0.41724288,-0.8037857,-0.8094139,-0.05654311,-0.52029467
-0.3984152,2.3274002,0.2403686,-0.10242137,0.7988859,0.7917043,-0.12962808,-0.3571246,-0.8042709,1.6003656,-1.0329982,3.0025682,-1.3651894,-1.237392,-0.3047901,0.7096447,0.9349536,-1.7224631,-0.010766262,-2.0534003,-0.4231341,-0.9507924,0.22313386,-0.12684385,-0.0030583665,-0.5706213,0.97842014,0.389592,-0.55762637,-0.08026641,0.67863214,-0.49557543
0.85291547,-0.8510229,0.70726067,0.82973975,-0.83593076,1.9840006,-0.48572445,-1.3983375,0.11590856,-1.3651943,-0.26324004,-0.31784105,-0.6262693,-0.09344567,-0.9131347,0.24238598,1.1612529,-0.20540851,2.1535273,-0.7980888,-2.2512364,0.07891179,-0.06050848,0.80530095,0.6541273,-0.16445899,-0.9182998,0.7505443,-0.016729306,-0.5641824,2.2656438,-0.08261003
1.0090305,-0.6941812,0.45509568,1.0538077,-0.22262944,1.6115819,-0.79035413,-0.73739153,0.30419174,-0.93425167,-0.6133181,-0.11804496,-1.2849045,-0.36087182,-0.86162823,0.7317032,1.8322699,-0.8464605,2.143121,-1.3224034,-2.34264,0.22730018,-0.29047418,1.1103321,0.39203295,-0.535323,-0.292581,-0.07736708,0.14986727,-0.42774156,2.243222,-0.42471936
0.90423775,-0.5220918,0.70287764,1.186269,-0.28232166,1.5826368,-0.90830356,-0.92061514,0.047321133,-0.9069249,-0.67245305,0.114634424,-1.2102252,-0.48004428,-0.83265316,0.633046,1.8487197,-0.8113499,2.25483,-1.4536752,-1.9658179,0.023065543,-0.108065024,1.0406802,0.6166549,-0.52796763,-0.5317743,-0.2487393,0.2596581,-0.3054988,2.1640825,-0.5053804
-0.09930628,2.7060754,0.19204405,0.12010832,1.0421896,0.7612304,-0.87822807,-0.7473992,-0.46120295,1.5011406,-0.903911,2.2531762,-0.6421235,-1.5919567,-0.23168822,0.80352974,1.127969,-1.6843079,0.122567214,-1.8701965,-0.12803435,-0.75741106,0.25995988,0.6128344,-0.7549514,-0.88248616,0.3310966,0.2751671,-1.0588527,-0.123917915,1.1991668,-0.096152656
-0.15311493,2.0005612,0.4729317,-0.31640512,0.12303361,0.36065656,-1.336709,-0.7061568,-0.3893397,1.1252519,-1.2943566,2.8035717,-1.0343156,-1.3861738,-0.24765171,1.3601077,1.0363624,-1.6395842,-0.015931372,-1.8045257,-0.64557433,-0.934391,0.083248824,1.3499908,0.19458324,-1.1102481,1.0665301,0.2714655,0.116081744,-0.045812473,0.99567425,-0.047539648
0.29861304,1.4612811,0.80164915,-0.21496038,0.2499102,2.2962427,-1.7103802,-0.90668213,0.9294284,2.06597,-0.9187253,1.9815855,-0.26718828,-2.0065615,-0.15985942,0.21910366,0.95549,-0.24454463,-1.2158862,-1.0640149,-0.03721577,-1.4158528,0.41235504,-0.22333512,0.3473834,-0.29408702,0.32927495,-0.0800701,-0.7188468,-0.37213218,0.40940708,-0.1752318
1.4439864,0.74975723,1.5577327,0.06892127,-0.9111311,-0.967899,-0.20864555,0.08599492,-0.0146944225,1.3474879,-0.3288528,1.1148711,0.21593478,-1.4507538,0.49650788,-0.50216085,1.1435778,-1.339953,1.7641835,0.7692254,0.10066861,-1.8840965,-0.57193875,-0.35500258,-0.28559983,-0.75796884,-1.9181116,0.708595,-1.010941,1.1358112,0.74474275,-0.7954922
1.8008852,0.21678883,1.6598108,-0.63371956,0.13387871,0.48673052,-0.07407253,0.40088215,1.0579048,0.003219102,-0.22906989,0.7767981,0.84715533,-1.0132235,0.5179252,-0.42989543,0.21312498,-2.5569792,1.5197061,1.2132056,-0.31886423,-1.9539863,-0.30343089,-1.9624227,-1.2375793,-0.24595352,-1.5410877,0.725348,-0.59054375,0.37380219,0.9479941,-0.41699007
1.2369193,0.37633276,1.3115777,0.27756757,-1.2105328,-0.76017284,-0.59550095,0.10168909,-0.51136994,1.3163422,-0.43635586,0.035799272,1.3460929,-0.9045362,0.32301328,-0.44577044,0.9247322,-0.32447624,2.836947,0.636215,-0.039069377,-1.8242961,-0.29415825,-0.6218403,-0.14556542,-0.76856947,-1.4230396,0.9385003,-1.2172078,0.20291,0.7416611,-0.9149371
0.7059095,0.2436862,0.48638225,-0.7072836,1.1546082,0.86798066,0.3325922,0.8022468,0.18758418,0.41950184,-0.35489327,-0.037438594,0.9652728,-1.8245686,-0.18068264,-0.970181,0.5210113,-0.64868385,-0.67389107,0.107754275,0.82484657,-1.5071094,-0.087973356,-1.3308387,-1.7854633,0.24988072,-0.37915534,0.98996794,-1.5253426,-0.9478446,1.9059806,1.9655442
1.5367298,1.4220759,2.2320092,-0.11186789,1.172447,0.5178863,0.60931486,1.1146171,0.3434025,0.61016506,-0.66963995,2.0780816,-1.0315739,-1.2080004,-0.095547676,-0.388329,0.1425828,-2.3248627,-0.6009696,-0.37833482,-0.18716449,-1.7078348,-0.8896791,-1.5275934,-0.6772109,-0.76643777,0.1255028,0.585886,-0.2995355,0.42041427,-1.0049171,0.017925875
1.4482079,1.11303,1.6906422,-0.2555696,0.9881791,0.36357075,0.98512244,1.4003092,0.038591873,0.62719506,-0.9892626,2.299284,-0.9788412,-1.885673,0.1402893,-0.61001146,-0.103334025,-1.8375224,0.17012548,-0.6208578,0.17684652,-1.5453254,-0.4742763,-1.5208817,-1.2612472,-0.96331626,0.15849394,0.4608638,-0.26438868,-0.0054996694,0.23155831,0.21649945
1.4726164,0.30242553,1.4784873,-0.30124944,-0.3877389,-0.5507158,0.2281247,0.42578956,-0.34709543,1.0788635,-0.4016461,0.7098979,0.83095425,-1.1959255,0.23606588,-0.36473578,0.8080404,-1.0789064,1.8210433,0.9265645,0.3141256,-1.8960656,-0.5256922,-0.9842298,-1.4370433,-0.4661469,-1.906922,1.4373689,-1.1407855,0.4764825,0.8722536,-0.53422284
0.9059077,0.550167,0.7182268,-0.6450278,1.1722689,0.75051177,0.75112456,1.0869063,0.10479601,0.29457706,-0.53521425,0.2972618,0.47362462,-1.5473783,-0.5270019,-1.0281128,0.34509394,-1.1076761,-0.62013125,0.0895666,0.6666133,-1.5790427,-0.10023086,-1.1533742,-1.991451,0.12033413,-0.38350552,1.1339903,-1.5709293,-0.5814124,1.5852698,1.8934416
1.4049207,0.18552518,1.4980916,-0.5699874,0.29826486,0.31737036,0.6176008,0.7355054,0.38312027,-0.14829995,-0.3955578,0.37361652,1.3492031,-1.2830043,0.36008018,-0.7107983,0.084455684,-2.009075,0.78044695,1.7308835,0.43217555,-1.866476,-0.11580783,-2.1074111,-1.7458202,-0.044569824,-1.049684,0.42290857,-1.1008836,0.06409934,1.6036255,0.025894146
1.1813326,-0.004912669,1.2526324,0.12511353,-0.95727724,-0.7260501,-0.20763409,0.06533591,-0.40286866,0.93578076,-0.2780757,-0.08876108,1.2227576,-0.67716885,0.31417227,-0.60577416,0.5472041,-0.604424,2.8129535,1.2498376,0.25057334,-1.9961244,-0.034961727,-0.48532888,-0.68184996,-0.5661792,-1.6585307,0.9231505,-1.131278,0.16752036,1.254034,-1.0099472
2.5920005,0.1262044,1.5193121,0.6244923,-0.4772019,-0.20797433,-0.58898497,0.6547645,-0.062026292,-0.0045983177,-0.6114327,1.1792791,0.41983554,-0.79210293,0.6734592,-0.31174847,0.8326176,-2.4024062,1.2173835,1.8881267,-0.43661222,-1.6307803,-0.41401348,-1.8474653,-0.3705877,0.031333774,-0.67101574,0.96272355,-0.07534006,-0.62697834,-0.8421025,-1.1583223
1.2883376,-0.08797142,1.1725273,-0.0059774625,-1.0319556,-0.566448,-0.27529502,0.18942612,-0.20788741,1.1183194,-0.6884164,-0.50932103,1.3150975,-0.7385627,0.069037214,-0.5809683,0.7494238,-0.079737745,2.4402666,1.0622455,0.14953248,-1.8016007,0.037794225,-0.8627845,-1.0239247,-0.5642786,-1.4605207,1.2215917,-1.220903,-0.1597604,1.7867949,-0.56717163
1.0198796,0.10904179,1.1577065,-0.08300426,-0.56956774,-0.3332626,-0.2566483,0.16609253,-0.43017596,0.971172,-0.5261298,-0.7335512,1.9065254,-0.805113,0.26876494,-0.5205437,0.79338074,-0.24150097,2.339575,0.9492681,0.2485478,-1.7859403,0.30883676,-0.79493374,-1.2511909,-0.48398206,-1.5508652,1.253303,-1.2825654,-0.506339,1.4829439,-0.6408338
1.4694723,1.1385944,0.8710874,-0.6134439,1.4107054,0.28313848,0.15278134,1.0714281,0.5818447,1.0160985,-0.8013462,2.649664,-0.37301773,-2.0895655,-0.15997069,-0.44001058,-0.0848207,-2.1864986,0.15501973,-0.55164474,-0.07636507,-1.6553519,-0.28035912,-1.4133103,-1.3139944,-0.44538766,0.1881593,0.5610783,-0.49558267,0.05818505,0.20937236,0.38783258
1.3559396,1.5200979,1.3676695,-0.45862296,0.65294087,0.22097059,0.7347564,0.87425363,0.94662786,0.74590904,-1.1289258,2.5174682,-1.1581987,-1.7580724,0.26602557,-0.9001078,0.0046574585,-1.8113811,0.10098797,-0.98410875,-0.0315888,-2.0494287,-0.53499895,-1.2259226,-0.30334133,-0.51682353,0.3004688,0.8123388,-0.69470274,0.6848451,-0.309475,0.11655997
0.9947748,0.114262976,0.7478714,0.1714702,-0.4501714,-0.31917366,-0.5485837,0.21483846,-0.30697966,1.4348177,-0.35591933,-0.63927376,1.8897759,-1.0385574,0.30198064,-0.53210706,0.923422,-0.6075063,1.8757585,0.8373501,0.67057097,-1.7885566,0.04273721,-1.046865,-1.2814871,-0.49666393,-1.551404,1.0842311,-1.3382438,-0.48334482,1.9316378,-0.30415502
1.1649654,-0.2122649,1.3271192,-0.53736025,0.11280254,0.715793,-0.23076901,0.7773111,0.3827901,0.28201887,-0.09593685,-0.25093603,1.5598586,-1.3573844,0.49751255,-0.75334555,0.73760873,-1.4072472,0.6643173,0.79655135,0.5634474,-1.7597839,-0.17590182,-1.9590265,-1.7170017,0.20942292,-1.179363,0.81124043,-1.3323691,-0.6637432,2.0628014,0.62848085
1.6377217,0.40331483,1.5976641,-0.6462548,0.4665918,0.12211518,0.4328979,0.64464515,0.476089,-0.21287061,-0.27259776,0.538252,0.91985357,-1.2534702,0.45925698,-0.16052179,0.21959345,-2.103346,0.7509965,1.1558392,0.021482915,-1.7352158,-0.16730684,-1.6998011,-1.8617692,0.041434553,-1.6267335,0.9377333,-1.2032232,0.25393856,1.5798707,-0.12782902
1.9605902,0.5584989,1.7351477,-0.28309458,-0.16140842,0.16024737,-0.21549936,0.5174788,0.28169692,-0.272838,-0.4174951,1.1768526,-0.23687854,-1.1110319,0.77308875,-0.4165015,-0.009234568,-2.6726005,1.4958826,1.8158113,-0.40021628,-1.8938394,-0.16398777,-1.8116275,-0.8632307,0.20086126,-0.8775127,0.5965534,-0.029269207,0.26565325,0.9893018,-1.3290813
1.4885983,1.3919758,1.6017855,-0.6473188,0.26474002,0.05358279,0.6239602,0.61787724,0.7321375,0.4821971,-1.3836161,2.4950275,-1.4247823,-1.6046207,0.0017670542,-0.6989868,-0.02201966,-1.9557419,-0.17087792,-0.37939,-0.14271222,-2.165734,-0.8656849,-1.1502688,0.5236438,-0.93556696,0.7042248,0.55606604,-0.028728116,0.73238957,0.3961588,0.17435427
0.9282906,0.47836682,0.5248864,-0.67399967,1.4188854,0.83706754,0.5766644,1.0649079,0.26553544,0.5624156,-0.33846965,0.23364052,0.60794526,-1.6563113,-0.33981565,-0.82479507,0.40924978,-0.91119516,-0.69858974,0.1757408,0.837459,-1.4768611,-0.17180198,-1.2908108,-2.2398927,0.31405818,-0.69799197,1.2164121,-1.7207798,-0.29445893,1.1900296,1.3866597
0.684684,0.33666965,0.46068007,-0.48328024,1.090118,0.99578315,0.016734496,0.6600229,0.20010358,0.82502025,-0.2736491,-0.31100476,1.1102955,-1.5414402,-0.018753823,-1.0432689,0.7416839,-0.3495476,-0.31582296,-0.1628866,0.78604245,-1.3862975,-0.03391466,-1.1698643,-2.0668187,0.21755892,-0.6093179,0.57094496,-1.6520003,-1.0054985,2.688202,1.1120404
2.1009889,0.75134504,1.469481,-0.25512564,-0.66091627,-0.03921485,-0.06380573,0.17790222,0.77428067,0.4069656,-0.30793193,1.4470345,-0.2285389,-1.291316,1.1985201,-0.29832315,0.5851151,-2.6052792,1.4576365,0.7967068,-0.7236443,-1.70444,-0.76240724,-1.789671,0.03847388,-0.6460148,-0.743039,-0.21549858,-0.36511585,1.0511582,1.2072182,-1.2129374
1.6335058,-0.16101448,1.5257238,-0.24232268,-0.40919587,-0.36147338,0.2728324,0.3899057,-0.26148117,0.8571038,-0.19883499,0.15569027,0.8881447,-1.2833029,0.17356208,-0.9279623,1.0594277,-1.0313628,1.8709321,1.1839882,0.5466012,-1.8229351,-0.46539813,-0.86491406,-1.4373627,-0.30654746,-1.6365597,1.1541255,-1.4949257,0.058913164,0.97930825,0.05176016
1.6943333,0.75011235,1.6419966,0.5330385,1.1220673,0.06448516,0.029718231,1.4980209,0.32933983,0.5972211,-1.0913225,2.634893,-1.0682545,-1.1615452,0.21001144,-0.6932754,0.37873167,-1.5529974,0.14392091,-0.6240441,-0.02841916,-1.8060614,-0.9479459,-1.5331403,-0.64332396,-0.83122814,0.32876453,0.39615607,0.4760809,-0.5176896,-0.929679,-0.3622844
0.7514049,0.5684213,1.0550274,-0.8477066,1.1100068,0.38594073,1.3397305,1.1734481,0.2850803,0.12948038,-0.76982564,0.5737796,0.2142388,-1.9726965,-0.70674086,-0.8030067,0.26295942,-1.0864195,-0.35118043,0.03336579,0.79469275,-1.682112,-0.27167886,-1.2586428,-1.8767589,-0.056469325,-0.15994184,0.6720018,-1.2297466,-0.108803876,1.6623297,1.674658
2.650465,0.55491656,1.7578497,-1.024862,0.05830086,-0.4982196,0.3742933,0.9095982,1.0024898,1.4079487,-1.3474069,0.8898015,-0.36552602,-1.2930365,0.4960405,-0.73780483,0.5926065,0.65179735,-0.4071997,1.331542,0.2469871,-1.912811,-0.6373618,-1.2710268,-0.8940048,-0.8830947,-0.72922957,0.69727993,-0.5912624,-0.6322623,-0.27035636,-0.15902746
1.6070892,0.3577624,1.0876994,0.06403964,-1.0790093,-1.052912,-0.41684103,-0.16429238,-0.34222236,1.6175483,-0.20284285,-0.21320638,0.7820473,-0.70781004,0.5635343,-0.3654693,0.79810786,-0.065726936,2.8618283,0.8663407,-0.13055189,-1.6847928,-0.0239803,-0.6521841,-0.42756334,-0.80037594,-1.6656003,0.70001733,-1.0703024,0.33861846,0.8011937,-1.0631423
0.6398819,0.26571083,0.39034748,-0.4215173,1.1754458,0.8049848,0.32442206,0.81986165,0.11432092,0.58464295,-0.12205504,-0.14612845,1.2990006,-1.6943214,-0.23085149,-1.0615649,0.87336576,-0.7458164,-0.83812296,0.06368557,0.89915806,-1.4204296,-0.059518408,-1.3784945,-1.7320861,0.34919792,-0.57101035,0.6742398,-1.5301899,-1.186631,1.9652687,1.7108822
1.919329,0.41528898,1.3634769,0.08905822,-0.6878035,-0.627565,-0.1818895,0.14086702,-0.11393067,1.0861377,-0.19359767,0.6776884,-0.30285847,-1.1456745,0.6203102,-0.7671878,0.97646296,-0.77799946,1.5320362,1.5116413,-0.17485324,-2.0861406,-0.5895768,-0.7808137,-0.505725,-0.6002032,-1.6157632,1.5797542,-1.257202,-0.15403534,1.2503796,-0.5374741
1.4488846,0.5469077,0.6816266,0.121040836,0.30271742,-0.61820084,0.009968407,0.13386738,-0.21602514,2.282922,0.61501867,1.9914837,-1.1985155,-1.1350994,0.85966885,-0.03460575,1.6746687,-0.8625246,0.2716652,-0.27126342,0.44519782,-1.4341663,-1.0136971,-0.9637414,-0.7180762,-0.7742893,-1.0380756,1.3637874,-0.71053815,0.8133887,-0.9116653,-1.6615244
1.9897692,0.5062809,1.5184371,0.26878053,-0.60496265,-1.0994221,-0.40831637,0.16735034,-0.46483153,1.0467079,-0.1841683,0.7850673,0.33401552,-1.2324725,0.35870904,-0.13114902,1.0978092,-1.0081812,2.0715873,1.0420587,0.10136616,-2.0078547,-0.0050770976,-0.8446511,-0.72419333,-0.6462608,-1.619113,0.9901992,-1.0062956,0.40686113,0.40629262,-1.0951142
1.220604,-0.06677786,1.4102379,-0.035385136,-0.068038836,0.04259076,1.4420854,0.8900247,1.1060123,1.5667162,-0.8089743,1.3701166,-0.37238434,-1.274794,0.61098677,-1.4032791,1.437043,-1.0985723,0.31572774,0.69336474,1.3877839,-1.6878319,-0.96627265,-1.4439383,-0.29264945,-1.2174253,-1.2284693,0.38651276,-0.38071853,-0.6816091,-0.2107205,-0.9728837
1.5179836,0.10922156,1.5325269,0.30364272,-1.0376956,-0.9577728,-0.2593397,0.10043188,-0.5712466,1.4108582,-0.27371985,-0.24257833,0.6958406,-0.70006675,0.42118922,-0.42577165,0.4349416,-0.34207344,2.9424582,1.0787915,-0.30373827,-1.6499199,-0.04834843,-0.5397536,-0.27240852,-0.65633947,-1.7416972,0.73326176,-1.0433732,0.1849596,0.7834439,-1.0264887
0.74820566,0.4323386,0.9871433,-0.5560574,-0.34953493,-0.19323003,1.4569463,0.016176432,0.43458706,0.13043508,2.5645444,1.2373389,-1.5568649,-1.0313644,0.48913404,-0.16539034,1.4097644,-1.2849782,-0.77372783,0.23291014,0.283553,-0.960359,-0.99636513,-2.1192408,-0.2596435,0.10690078,-0.7409095,1.8437133,-1.0740808,0.9333388,-0.24014673,-1.183652
2.1412554,0.37710148,1.9672366,-0.1459818,-0.12444327,-0.14987354,-0.25135022,0.7208751,0.3555294,0.0464423,-0.29638445,1.4532249,-0.03200398,-1.0795394,0.99479234,-0.33418572,0.31903324,-2.8538787,1.2072996,0.95463854,-0.26153862,-1.5651792,-0.5838677,-2.1238613,-0.6855942,-0.24287249,-0.85975313,0.39586586,-0.334207,1.2835977,0.17519309,-1.2715151
0.88178277,0.8727609,1.6467798,-0.8017679,1.3455255,0.3514009,1.5263066,1.3236953,0.3383978,0.10071926,-0.863923,1.309618,-0.10907188,-1.798214,-0.09171283,-0.5714363,0.11158673,-1.2746785,-0.7143976,-0.5960007,0.7085064,-1.7324244,-0.7376631,-1.2649523,-1.6014783,-0.45868173,-0.41533113,1.25206,-0.75742394,0.035274394,0.5815294,0.7772399
1.2198349,0.016079444,1.1274846,0.06250765,-0.9424033,-0.74979085,-0.098688714,0.0050786585,-0.15730721,0.95716596,-0.59496003,-0.38355586,1.5654576,-0.80734396,0.2864125,-0.40826985,0.5110259,-0.47717765,2.9000533,1.0476816,0.27562287,-1.8077431,-0.16433313,-0.66474557,-0.62917924,-0.8048363,-1.6482062,0.8799095,-1.1436993,0.2315885,1.2382327,-0.69095856
1.2350677,0.13485894,1.1386534,0.13005298,-0.20371203,-0.05539623,0.32727817,0.34846222,-0.36448732,1.0021865,-0.22999248,-0.16751313,1.4843097,-1.4325172,-0.012103694,-0.7251206,1.3577163,-1.051677,0.93798363,1.1553632,0.53081393,-1.895305,-0.49292663,-1.057356,-1.349811,-0.38861686,-1.4581457,1.2739133,-1.7699467,-0.15103124,1.6918201,0.046184294
2.3143675,0.03278438,2.128185,0.08697011,0.86315334,-0.42565396,-0.22041523,1.4409994,0.91433287,0.5039191,-1.0497873,2.2215939,-0.8683282,-1.9844086,-0.43097252,-0.7297347,0.58635557,-1.2850705,-0.20459272,-0.13866715,-0.34175447,-1.5344098,-0.5161155,-0.83493364,-0.3583748,-0.5153332,0.3380443,0.42876986,0.27351895,-0.40729123,-0.5119487,-0.56721437
1.0874238,0.057076924,0.8025122,0.13808103,-0.446635,-0.12919223,-0.40250728,0.33224675,-0.37953848,1.2150149,-0.30437675,-0.7963835,2.0933218,-0.9545499,0.04325487,-0.6472692,1.1250647,-0.30804658,1.6667982,0.727299,0.27278748,-1.5644814,-0.23223586,-1.1719786,-1.7993731,-0.31329858,-1.2633308,1.1261916,-1.3841956,-0.53559315,1.9471446,0.097111806
0.73804,0.10226689,0.8380905,-0.03510264,-0.1639136,-0.10139948,-0.6099082,0.2435378,-0.32204938,1.2653607,-0.27079228,-0.8570009,2.1281893,-1.0408384,0.17013326,-0.7135538,0.9448409,-0.42470652,1.49646,0.74109346,0.5630719,-1.6272404,-0.14321715,-1.2887033,-1.6495776,-0.29807603,-1.2153496,1.3403728,-1.4217346,-0.5742265,2.0436277,0.20811029
1.0659977,-0.028124731,0.89675015,-0.4176823,0.35903442,0.6842312,-0.03691994,0.5752019,0.28570232,0.24419355,-0.15785365,-0.48657596,1.772743,-1.3640807,0.32726747,-0.790111,0.6159145,-1.140197,0.3376168,0.8142671,0.46474934,-1.5294958,-0.054934118,-1.7483151,-1.9989172,0.34211764,-0.83549964,0.6719528,-1.3868637,-1.1368147,2.336814,1.1169091
1.0558317,0.1232197,1.0926994,0.011443421,-0.47115862,0.08003009,-0.5220617,0.20196559,-0.4412164,1.2893138,-0.1829305,-0.8332018,1.9960603,-0.9504778,0.24700665,-0.60594994,1.190545,-0.4741094,1.8244075,0.87788934,0.42348298,-1.6932032,-0.05307669,-1.1609521,-1.5765928,-0.48474213,-1.3049221,1.0060267,-1.3231757,-0.72617406,1.6465133,-0.15115616
1.3185221,-0.0025805999,0.8798743,-0.32734293,0.2306475,0.0674837,0.13129628,0.27926743,-0.280586,1.3234432,-0.31673214,-0.2627143,1.4916306,-1.3290324,0.21167897,-0.5434005,1.1548464,-0.9274123,1.1131145,0.88913774,0.7635558,-1.8266952,-0.32490987,-1.2951086,-1.862728,-0.16278297,-1.4171313,1.344578,-1.6826497,-0.35363513,1.3089073,0.32355508
1.5227038,0.6497038,0.9934217,-0.28844228,-0.12371779,-0.5408321,0.6442815,0.305993,-0.0346399,1.819809,0.27621928,1.7684561,-0.7808329,-1.5414399,0.7332353,-0.40756667,2.1247919,-1.1007689,0.15318511,0.115253985,0.8278291,-1.646303,-1.2539786,-1.0156507,-0.7452247,-0.7554514,-1.4702176,0.86971116,-1.1359082,0.70279604,-0.2862662,-0.40432695
1.6555206,0.6921245,0.66148335,1.2598788,0.11014764,1.1962488,1.2126417,0.05309231,0.32289097,0.65615463,-1.5769296,0.11078619,-0.36935133,-1.4037718,-0.03627328,-0.25957915,1.5784919,-1.0828973,1.187873,-0.47358176,-0.20406972,-1.3104522,-0.22853954,-1.7261789,-1.0880988,-0.35562927,-0.98742473,0.3183603,-1.1853629,0.0019588163,2.2246935,-1.0152392
1.1969428,-0.07699661,0.9913238,-0.28633708,0.27007973,0.096178226,0.2572682,0.4878706,0.017955305,1.1209587,-0.59096605,-0.31512973,1.6252279,-1.3282105,0.093587145,-0.74734455,0.9343997,-0.8228746,0.8375861,0.81523436,0.85752803,-1.6717387,-0.5363234,-1.4497411,-1.9151652,-0.19803576,-1.2025033,1.3638319,-1.46749,-0.63733804,1.8475436,0.28418148
2.0842109,-1.988263,0.58647203,-0.36350423,-0.48564973,0.04086692,-1.0576468,0.25449678,0.07577821,0.5075888,1.3818513,-0.27197725,0.35593733,0.823086,-0.5033003,-0.42376095,0.8181122,0.016675327,2.2135646,0.49088946,-1.1447288,-0.6202526,0.8457862,1.1575128,-0.9197382,-0.24381164,-2.0813956,1.2170023,-1.2971181,-0.5427961,-0.22455059,-0.49543026
1.4445801,-0.6305191,0.39799124,-0.62379396,-0.7403753,-0.7193414,-0.31982312,0.08068219,0.18569827,1.5746173,-0.58155954,-0.5838284,1.4919069,-0.98295194,0.47600606,-0.54642737,2.0465784,-0.29824105,2.6670425,0.15155281,0.41369474,-0.95915806,-0.16960461,-0.44549492,-0.81606793,-0.86842495,-1.6890211,1.0780653,-1.0914661,0.20419528,0.11749984,-0.26305038
0.4676057,-1.3161038,0.20548847,-1.2985088,0.7934476,-0.37396798,1.7062986,0.53174734,0.70216966,0.8908662,0.52694637,0.11053985,0.8398067,-0.75319797,-0.8357552,-0.46063572,1.6138778,-0.3202993,-0.037927497,-0.36666068,0.5082458,-1.1121668,-0.7468565,0.19984365,-0.35337886,-1.0061386,-1.9487734,2.0731287,-1.3877077,1.8046834,-0.62966883,-0.22517627
1.8031112,-1.3139741,0.3788183,0.39736292,-0.49082425,0.13139102,-1.8728569,0.39892992,-0.074024044,1.4153407,1.1370078,0.12806916,0.37389126,0.32019344,-0.22909673,-0.97635895,1.5391,0.2524995,2.1081042,0.3036511,-0.5716348,-0.98023427,-0.105121285,0.93167067,-0.819602,-0.32170668,-1.8912876,1.3170105,-1.2036037,-0.7980514,-0.59344983,-0.41890997
1.509663,-0.88846004,-0.54053754,0.4393331,0.19093688,0.25252673,-0.95775986,0.122916654,-0.7734546,1.8883474,0.85618716,0.13099948,0.9778948,-1.2303591,-0.7618168,-0.049223967,2.4041657,0.32370466,1.3745077,-0.91885316,-0.74792755,-0.30648217,0.027156381,1.0471665,-1.0604633,-0.62195593,-1.5861983,1.523362,-1.2584789,0.19055344,-0.91797197,-0.28700042
1.240381,-1.4823071,-0.38529658,-1.2901458,-0.57668424,-0.46026173,0.29862612,-0.021219049,0.44529632,1.5979656,0.38189805,-0.59027743,1.5001191,-0.90555733,0.092914246,-0.711807,1.8491333,0.28684133,2.213427,-0.5280149,-0.5190576,-0.41848072,0.39669478,-0.8161883,-0.7045846,-0.8194576,-1.6383431,1.5549867,-1.1168985,0.7633897,0.6250181,-0.26644835
1.015809,-1.5361291,0.38283125,0.017499786,-1.8175395,1.9585248,-0.47471458,-0.2046241,-0.12429092,-0.2383072,-0.07528478,1.2272885,1.4884561,-0.3770283,-1.3540083,-0.43873358,0.6953342,-0.7489654,2.1499624,0.74688846,-0.96787584,-0.41776276,-0.46780756,-0.32161468,-0.48671797,-0.31815186,-1.4552007,1.9828043,-0.39883113,-0.17067006,-0.016915023,0.6347233
